726927	Nothocrax urumutum	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Nothocrax urumutum (Spix, 1825)","normalized":"Nothocrax urumutum (Spix 1825)","canonical":"Nothocrax urumutum","hybrid":false,"details":[{"genus":{"string":"Nothocrax"},"species":{"string":"urumutum","authorship":"(Spix, 1825)","basionymAuthorTeam":{"authorTeam":"Spix","author":["Spix"],"year":"1825"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",18],"20":["author_word",24],"26":["year",30]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726931	Crax daubentoni	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Crax daubentoni G. R. Gray, 1867","normalized":"Crax daubentoni G. R. Gray 1867","canonical":"Crax daubentoni","hybrid":false,"details":[{"genus":{"string":"Crax"},"species":{"string":"daubentoni","authorship":"G. R. Gray, 1867","basionymAuthorTeam":{"authorTeam":"G. R. Gray","author":["G. R. Gray"],"year":"1867"}}}],"parser_run":1,"positions":{"0":["genus",4],"5":["species",15],"16":["author_word",18],"19":["author_word",21],"22":["author_word",26],"28":["year",32]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726935	Bonasa umbellus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Bonasa umbellus (Linnaeus, 1766)","normalized":"Bonasa umbellus (Linnaeus 1766)","canonical":"Bonasa umbellus","hybrid":false,"details":[{"genus":{"string":"Bonasa"},"species":{"string":"umbellus","authorship":"(Linnaeus, 1766)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1766"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",15],"17":["author_word",25],"27":["year",31]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726939	Tympanuchus phasianellus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Tympanuchus phasianellus (Linnaeus, 1758)","normalized":"Tympanuchus phasianellus (Linnaeus 1758)","canonical":"Tympanuchus phasianellus","hybrid":false,"details":[{"genus":{"string":"Tympanuchus"},"species":{"string":"phasianellus","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",11],"12":["species",24],"26":["author_word",34],"36":["year",40]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726943	Colinus cristatus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Colinus cristatus (Linnaeus, 1766)","normalized":"Colinus cristatus (Linnaeus 1766)","canonical":"Colinus cristatus","hybrid":false,"details":[{"genus":{"string":"Colinus"},"species":{"string":"cristatus","authorship":"(Linnaeus, 1766)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1766"}}}],"parser_run":1,"positions":{"0":["genus",7],"8":["species",17],"19":["author_word",27],"29":["year",33]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726947	Callipepla gambelii	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Callipepla gambelii (Gambel, 1843)","normalized":"Callipepla gambelii (Gambel 1843)","canonical":"Callipepla gambelii","hybrid":false,"details":[{"genus":{"string":"Callipepla"},"species":{"string":"gambelii","authorship":"(Gambel, 1843)","basionymAuthorTeam":{"authorTeam":"Gambel","author":["Gambel"],"year":"1843"}}}],"parser_run":1,"positions":{"0":["genus",10],"11":["species",19],"21":["author_word",27],"29":["year",33]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726951	Phasianus colchicus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Phasianus colchicus Linnaeus, 1758","normalized":"Phasianus colchicus Linnaeus 1758","canonical":"Phasianus colchicus","hybrid":false,"details":[{"genus":{"string":"Phasianus"},"species":{"string":"colchicus","authorship":"Linnaeus, 1758","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",19],"20":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726955	Alectoris graeca	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Alectoris graeca (Meisner, 1804)","normalized":"Alectoris graeca (Meisner 1804)","canonical":"Alectoris graeca","hybrid":false,"details":[{"genus":{"string":"Alectoris"},"species":{"string":"graeca","authorship":"(Meisner, 1804)","basionymAuthorTeam":{"authorTeam":"Meisner","author":["Meisner"],"year":"1804"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",16],"18":["author_word",25],"27":["year",31]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726959	Perdix perdix	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Perdix perdix (Linnaeus, 1758)","normalized":"Perdix perdix (Linnaeus 1758)","canonical":"Perdix perdix","hybrid":false,"details":[{"genus":{"string":"Perdix"},"species":{"string":"perdix","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",13],"15":["author_word",23],"25":["year",29]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726963	Odontophorus atrifrons	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Odontophorus atrifrons Allen, 1900","normalized":"Odontophorus atrifrons Allen 1900","canonical":"Odontophorus atrifrons","hybrid":false,"details":[{"genus":{"string":"Odontophorus"},"species":{"string":"atrifrons","authorship":"Allen, 1900","basionymAuthorTeam":{"authorTeam":"Allen","author":["Allen"],"year":"1900"}}}],"parser_run":1,"positions":{"0":["genus",12],"13":["species",22],"23":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
726967	Odontophorus dialeucos	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Odontophorus dialeucos Wetmore, 1963","normalized":"Odontophorus dialeucos Wetmore 1963","canonical":"Odontophorus dialeucos","hybrid":false,"details":[{"genus":{"string":"Odontophorus"},"species":{"string":"dialeucos","authorship":"Wetmore, 1963","basionymAuthorTeam":{"authorTeam":"Wetmore","author":["Wetmore"],"year":"1963"}}}],"parser_run":1,"positions":{"0":["genus",12],"13":["species",22],"23":["author_word",30],"32":["year",36]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727123	Anthropoides virgo	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Anthropoides virgo (Linnaeus, 1758)","normalized":"Anthropoides virgo (Linnaeus 1758)","canonical":"Anthropoides virgo","hybrid":false,"details":[{"genus":{"string":"Anthropoides"},"species":{"string":"virgo","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",12],"13":["species",18],"20":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727227	Otis tarda	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Otis tarda Linnaeus, 1758","normalized":"Otis tarda Linnaeus 1758","canonical":"Otis tarda","hybrid":false,"details":[{"genus":{"string":"Otis"},"species":{"string":"tarda","authorship":"Linnaeus, 1758","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",4],"5":["species",10],"11":["author_word",19],"21":["year",25]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727263	Vanellus gregarius	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Vanellus gregarius (Pallas, 1771)","normalized":"Vanellus gregarius (Pallas 1771)","canonical":"Vanellus gregarius","hybrid":false,"details":[{"genus":{"string":"Vanellus"},"species":{"string":"gregarius","authorship":"(Pallas, 1771)","basionymAuthorTeam":{"authorTeam":"Pallas","author":["Pallas"],"year":"1771"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",18],"20":["author_word",26],"28":["year",32]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727295	Charadrius leschenaultii	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Charadrius leschenaultii Lesson, 1826","normalized":"Charadrius leschenaultii Lesson 1826","canonical":"Charadrius leschenaultii","hybrid":false,"details":[{"genus":{"string":"Charadrius"},"species":{"string":"leschenaultii","authorship":"Lesson, 1826","basionymAuthorTeam":{"authorTeam":"Lesson","author":["Lesson"],"year":"1826"}}}],"parser_run":1,"positions":{"0":["genus",10],"11":["species",24],"25":["author_word",31],"33":["year",37]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727315	Pluvialis squatarola	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Pluvialis squatarola (Linnaeus, 1758)","normalized":"Pluvialis squatarola (Linnaeus 1758)","canonical":"Pluvialis squatarola","hybrid":false,"details":[{"genus":{"string":"Pluvialis"},"species":{"string":"squatarola","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",20],"22":["author_word",30],"32":["year",36]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727339	Tringa erythropus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Tringa erythropus (Pallas, 1764)","normalized":"Tringa erythropus (Pallas 1764)","canonical":"Tringa erythropus","hybrid":false,"details":[{"genus":{"string":"Tringa"},"species":{"string":"erythropus","authorship":"(Pallas, 1764)","basionymAuthorTeam":{"authorTeam":"Pallas","author":["Pallas"],"year":"1764"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",17],"19":["author_word",25],"27":["year",31]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727355	Calidris tenuirostris	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Calidris tenuirostris (Horsfield, 1821)","normalized":"Calidris tenuirostris (Horsfield 1821)","canonical":"Calidris tenuirostris","hybrid":false,"details":[{"genus":{"string":"Calidris"},"species":{"string":"tenuirostris","authorship":"(Horsfield, 1821)","basionymAuthorTeam":{"authorTeam":"Horsfield","author":["Horsfield"],"year":"1821"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",21],"23":["author_word",32],"34":["year",38]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727359	Calidris melanotos	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Calidris melanotos (Vieillot, 1819)","normalized":"Calidris melanotos (Vieillot 1819)","canonical":"Calidris melanotos","hybrid":false,"details":[{"genus":{"string":"Calidris"},"species":{"string":"melanotos","authorship":"(Vieillot, 1819)","basionymAuthorTeam":{"authorTeam":"Vieillot","author":["Vieillot"],"year":"1819"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",18],"20":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727367	Calidris alpina	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Calidris alpina (Linnaeus, 1758)","normalized":"Calidris alpina (Linnaeus 1758)","canonical":"Calidris alpina","hybrid":false,"details":[{"genus":{"string":"Calidris"},"species":{"string":"alpina","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",15],"17":["author_word",25],"27":["year",31]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727371	Calidris alba	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Calidris alba (Pallas, 1764)","normalized":"Calidris alba (Pallas 1764)","canonical":"Calidris alba","hybrid":false,"details":[{"genus":{"string":"Calidris"},"species":{"string":"alba","authorship":"(Pallas, 1764)","basionymAuthorTeam":{"authorTeam":"Pallas","author":["Pallas"],"year":"1764"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",13],"15":["author_word",21],"23":["year",27]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727375	Limnodromus scolopaceus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Limnodromus scolopaceus (Say, 1823)","normalized":"Limnodromus scolopaceus (Say 1823)","canonical":"Limnodromus scolopaceus","hybrid":false,"details":[{"genus":{"string":"Limnodromus"},"species":{"string":"scolopaceus","authorship":"(Say, 1823)","basionymAuthorTeam":{"authorTeam":"Say","author":["Say"],"year":"1823"}}}],"parser_run":1,"positions":{"0":["genus",11],"12":["species",23],"25":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727379	Limosa lapponica	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Limosa lapponica (Linnaeus, 1758)","normalized":"Limosa lapponica (Linnaeus 1758)","canonical":"Limosa lapponica","hybrid":false,"details":[{"genus":{"string":"Limosa"},"species":{"string":"lapponica","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",16],"18":["author_word",26],"28":["year",32]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727399	Limicola falcinellus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Limicola falcinellus (Pontoppidan, 1763)","normalized":"Limicola falcinellus (Pontoppidan 1763)","canonical":"Limicola falcinellus","hybrid":false,"details":[{"genus":{"string":"Limicola"},"species":{"string":"falcinellus","authorship":"(Pontoppidan, 1763)","basionymAuthorTeam":{"authorTeam":"Pontoppidan","author":["Pontoppidan"],"year":"1763"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",20],"22":["author_word",33],"35":["year",39]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727403	Recurvirostra avosetta	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Recurvirostra avosetta Linnaeus, 1758","normalized":"Recurvirostra avosetta Linnaeus 1758","canonical":"Recurvirostra avosetta","hybrid":false,"details":[{"genus":{"string":"Recurvirostra"},"species":{"string":"avosetta","authorship":"Linnaeus, 1758","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",13],"14":["species",22],"23":["author_word",31],"33":["year",37]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727411	Phalaropus tricolor	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Phalaropus tricolor (Vieillot, 1819)","normalized":"Phalaropus tricolor (Vieillot 1819)","canonical":"Phalaropus tricolor","hybrid":false,"details":[{"genus":{"string":"Phalaropus"},"species":{"string":"tricolor","authorship":"(Vieillot, 1819)","basionymAuthorTeam":{"authorTeam":"Vieillot","author":["Vieillot"],"year":"1819"}}}],"parser_run":1,"positions":{"0":["genus",10],"11":["species",19],"21":["author_word",29],"31":["year",35]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727415	Burhinus oedicnemus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Burhinus oedicnemus (Linnaeus, 1758)","normalized":"Burhinus oedicnemus (Linnaeus 1758)","canonical":"Burhinus oedicnemus","hybrid":false,"details":[{"genus":{"string":"Burhinus"},"species":{"string":"oedicnemus","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",19],"21":["author_word",29],"31":["year",35]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727427	Cursorius cursor	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Cursorius cursor (Latham, 1787)","normalized":"Cursorius cursor (Latham 1787)","canonical":"Cursorius cursor","hybrid":false,"details":[{"genus":{"string":"Cursorius"},"species":{"string":"cursor","authorship":"(Latham, 1787)","basionymAuthorTeam":{"authorTeam":"Latham","author":["Latham"],"year":"1787"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",16],"18":["author_word",24],"26":["year",30]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727443	Stercorarius pomarinus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Stercorarius pomarinus (Temminck, 1815)","normalized":"Stercorarius pomarinus (Temminck 1815)","canonical":"Stercorarius pomarinus","hybrid":false,"details":[{"genus":{"string":"Stercorarius"},"species":{"string":"pomarinus","authorship":"(Temminck, 1815)","basionymAuthorTeam":{"authorTeam":"Temminck","author":["Temminck"],"year":"1815"}}}],"parser_run":1,"positions":{"0":["genus",12],"13":["species",22],"24":["author_word",32],"34":["year",38]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727447	Larus glaucoides	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Larus glaucoides Meyer, 1822","normalized":"Larus glaucoides Meyer 1822","canonical":"Larus glaucoides","hybrid":false,"details":[{"genus":{"string":"Larus"},"species":{"string":"glaucoides","authorship":"Meyer, 1822","basionymAuthorTeam":{"authorTeam":"Meyer","author":["Meyer"],"year":"1822"}}}],"parser_run":1,"positions":{"0":["genus",5],"6":["species",16],"17":["author_word",22],"24":["year",28]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727459	Larus ridibundus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Larus ridibundus Linnaeus, 1766","normalized":"Larus ridibundus Linnaeus 1766","canonical":"Larus ridibundus","hybrid":false,"details":[{"genus":{"string":"Larus"},"species":{"string":"ridibundus","authorship":"Linnaeus, 1766","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1766"}}}],"parser_run":1,"positions":{"0":["genus",5],"6":["species",16],"17":["author_word",25],"27":["year",31]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727463	Larus minutus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Larus minutus Pallas, 1776","normalized":"Larus minutus Pallas 1776","canonical":"Larus minutus","hybrid":false,"details":[{"genus":{"string":"Larus"},"species":{"string":"minutus","authorship":"Pallas, 1776","basionymAuthorTeam":{"authorTeam":"Pallas","author":["Pallas"],"year":"1776"}}}],"parser_run":1,"positions":{"0":["genus",5],"6":["species",13],"14":["author_word",20],"22":["year",26]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727487	Rhodostethia rosea	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Rhodostethia rosea (MacGillivray, 1824)","normalized":"Rhodostethia rosea (MacGillivray 1824)","canonical":"Rhodostethia rosea","hybrid":false,"details":[{"genus":{"string":"Rhodostethia"},"species":{"string":"rosea","authorship":"(MacGillivray, 1824)","basionymAuthorTeam":{"authorTeam":"MacGillivray","author":["MacGillivray"],"year":"1824"}}}],"parser_run":1,"positions":{"0":["genus",12],"13":["species",18],"20":["author_word",32],"34":["year",38]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727499	Sterna paradisaea	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Sterna paradisaea Pontoppidan, 1763","normalized":"Sterna paradisaea Pontoppidan 1763","canonical":"Sterna paradisaea","hybrid":false,"details":[{"genus":{"string":"Sterna"},"species":{"string":"paradisaea","authorship":"Pontoppidan, 1763","basionymAuthorTeam":{"authorTeam":"Pontoppidan","author":["Pontoppidan"],"year":"1763"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",17],"18":["author_word",29],"31":["year",35]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727503	Sterna anaethetus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Sterna anaethetus Scopoli, 1786","normalized":"Sterna anaethetus Scopoli 1786","canonical":"Sterna anaethetus","hybrid":false,"details":[{"genus":{"string":"Sterna"},"species":{"string":"anaethetus","authorship":"Scopoli, 1786","basionymAuthorTeam":{"authorTeam":"Scopoli","author":["Scopoli"],"year":"1786"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",17],"18":["author_word",25],"27":["year",31]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727543	Alle alle	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Alle alle (Linnaeus, 1758)","normalized":"Alle alle (Linnaeus 1758)","canonical":"Alle alle","hybrid":false,"details":[{"genus":{"string":"Alle"},"species":{"string":"alle","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",4],"5":["species",9],"11":["author_word",19],"21":["year",25]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727559	Fratercula arctica	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Fratercula arctica (Linnaeus, 1758)","normalized":"Fratercula arctica (Linnaeus 1758)","canonical":"Fratercula arctica","hybrid":false,"details":[{"genus":{"string":"Fratercula"},"species":{"string":"arctica","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",10],"11":["species",18],"20":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727563	Syrrhaptes paradoxus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Syrrhaptes paradoxus (Pallas, 1773)","normalized":"Syrrhaptes paradoxus (Pallas 1773)","canonical":"Syrrhaptes paradoxus","hybrid":false,"details":[{"genus":{"string":"Syrrhaptes"},"species":{"string":"paradoxus","authorship":"(Pallas, 1773)","basionymAuthorTeam":{"authorTeam":"Pallas","author":["Pallas"],"year":"1773"}}}],"parser_run":1,"positions":{"0":["genus",10],"11":["species",20],"22":["author_word",28],"30":["year",34]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
727579	Columba livia	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Columba livia Gmelin, 1789","normalized":"Columba livia Gmelin 1789","canonical":"Columba livia","hybrid":false,"details":[{"genus":{"string":"Columba"},"species":{"string":"livia","authorship":"Gmelin, 1789","basionymAuthorTeam":{"authorTeam":"Gmelin","author":["Gmelin"],"year":"1789"}}}],"parser_run":1,"positions":{"0":["genus",7],"8":["species",13],"14":["author_word",20],"22":["year",26]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728051	Aegolius funereus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Aegolius funereus (Linnaeus, 1758)","normalized":"Aegolius funereus (Linnaeus 1758)","canonical":"Aegolius funereus","hybrid":false,"details":[{"genus":{"string":"Aegolius"},"species":{"string":"funereus","authorship":"(Linnaeus, 1758)","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",8],"9":["species",17],"19":["author_word",27],"29":["year",33]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728111	Jynx torquilla	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Jynx torquilla Linnaeus, 1758","normalized":"Jynx torquilla Linnaeus 1758","canonical":"Jynx torquilla","hybrid":false,"details":[{"genus":{"string":"Jynx"},"species":{"string":"torquilla","authorship":"Linnaeus, 1758","basionymAuthorTeam":{"authorTeam":"Linnaeus","author":["Linnaeus"],"year":"1758"}}}],"parser_run":1,"positions":{"0":["genus",4],"5":["species",14],"15":["author_word",23],"25":["year",29]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728226	Toxostoma longirostre	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Toxostoma longirostre (Lafresnaye, 1838)","normalized":"Toxostoma longirostre (Lafresnaye 1838)","canonical":"Toxostoma longirostre","hybrid":false,"details":[{"genus":{"string":"Toxostoma"},"species":{"string":"longirostre","authorship":"(Lafresnaye, 1838)","basionymAuthorTeam":{"authorTeam":"Lafresnaye","author":["Lafresnaye"],"year":"1838"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",21],"23":["author_word",33],"35":["year",39]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728230	Toxostoma redivivum	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Toxostoma redivivum (Gambel, 1845)","normalized":"Toxostoma redivivum (Gambel 1845)","canonical":"Toxostoma redivivum","hybrid":false,"details":[{"genus":{"string":"Toxostoma"},"species":{"string":"redivivum","authorship":"(Gambel, 1845)","basionymAuthorTeam":{"authorTeam":"Gambel","author":["Gambel"],"year":"1845"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",19],"21":["author_word",27],"29":["year",33]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728234	Oreoscoptes montanus	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Oreoscoptes montanus (Townsend, 1837)","normalized":"Oreoscoptes montanus (Townsend 1837)","canonical":"Oreoscoptes montanus","hybrid":false,"details":[{"genus":{"string":"Oreoscoptes"},"species":{"string":"montanus","authorship":"(Townsend, 1837)","basionymAuthorTeam":{"authorTeam":"Townsend","author":["Townsend"],"year":"1837"}}}],"parser_run":1,"positions":{"0":["genus",11],"12":["species",20],"22":["author_word",30],"32":["year",36]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728238	Muscicapa sibirica	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Muscicapa sibirica J. F. Gmelin, 1789","normalized":"Muscicapa sibirica J. F. Gmelin 1789","canonical":"Muscicapa sibirica","hybrid":false,"details":[{"genus":{"string":"Muscicapa"},"species":{"string":"sibirica","authorship":"J. F. Gmelin, 1789","basionymAuthorTeam":{"authorTeam":"J. F. Gmelin","author":["J. F. Gmelin"],"year":"1789"}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",18],"19":["author_word",21],"22":["author_word",24],"25":["author_word",31],"33":["year",37]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
728242	Cettia diphone	1.0.10	1	1	{"scientificName":{"parsed":true,"parser_version":"1.0.10","verbatim":"Cettia diphone (Kittlitz, 1830)","normalized":"Cettia diphone (Kittlitz 1830)","canonical":"Cettia diphone","hybrid":false,"details":[{"genus":{"string":"Cettia"},"species":{"string":"diphone","authorship":"(Kittlitz, 1830)","basionymAuthorTeam":{"authorTeam":"Kittlitz","author":["Kittlitz"],"year":"1830"}}}],"parser_run":1,"positions":{"0":["genus",6],"7":["species",14],"16":["author_word",24],"26":["year",30]}}}	2012-06-27 13:44:14	2012-06-27 13:44:14
