1	333	16984103	English	\N	\N	2015-08-11 19:13:57	2015-08-11 19:13:57
1	334	11920894	English	\N	\N	2015-08-11 19:13:57	2015-08-11 19:13:57
1	337	16979908	English	\N	\N	2015-08-11 19:13:57	2015-08-11 19:13:57
1	338	16979908	French	\N	\N	2015-08-11 19:13:57	2015-08-11 19:13:57
1	339	16984115	Spanish	\N	\N	2015-08-11 19:13:58	2015-08-11 19:13:58
1	340	16984115	English	\N	\N	2015-08-11 19:13:58	2015-08-11 19:13:58
1	341	11909258	English	\N	\N	2015-08-11 19:13:58	2015-08-11 19:13:58
1	342	11909258	French	\N	\N	2015-08-11 19:13:58	2015-08-11 19:13:58
1	345	11910262	English	\N	\N	2015-08-11 19:13:59	2015-08-11 19:13:59
1	346	11910262	Spanish	\N	\N	2015-08-11 19:13:59	2015-08-11 19:13:59
1	347	11910262	English	\N	\N	2015-08-11 19:13:59	2015-08-11 19:13:59
1	348	11910262	French	\N	\N	2015-08-11 19:13:59	2015-08-11 19:13:59
1	349	11910256	English	\N	\N	2015-08-11 19:13:59	2015-08-11 19:13:59
1	350	11909746	English	\N	\N	2015-08-11 19:14:00	2015-08-11 19:14:00
1	351	11909746	English	\N	\N	2015-08-11 19:14:00	2015-08-11 19:14:00
1	354	16984604	English	\N	\N	2015-08-11 19:14:01	2015-08-11 19:14:01
1	355	11910371	English	\N	\N	2015-08-11 19:14:02	2015-08-11 19:14:02
1	356	16979545	English	\N	\N	2015-08-11 19:14:03	2015-08-11 19:14:03
1	357	16979545	English	\N	\N	2015-08-11 19:14:03	2015-08-11 19:14:03
1	358	11910439	English	\N	\N	2015-08-11 19:14:03	2015-08-11 19:14:03
1	359	11910439	French	\N	\N	2015-08-11 19:14:03	2015-08-11 19:14:03
1	363	16979615	English	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	365	11909410	English	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	366	11909410	French	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	367	11910406	Spanish	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	368	11910406	English	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	369	11910406	English	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	370	11910406	French	\N	\N	2015-08-11 19:14:07	2015-08-11 19:14:07
1	371	11910450	Spanish	\N	\N	2015-08-11 19:14:08	2015-08-11 19:14:08
1	372	11910450	English	\N	\N	2015-08-11 19:14:08	2015-08-11 19:14:08
1	373	11910450	French	\N	\N	2015-08-11 19:14:08	2015-08-11 19:14:08
1	374	16985206	English	\N	\N	2015-08-11 19:14:08	2015-08-11 19:14:08
1	375	16985211	English	\N	\N	2015-08-11 19:14:09	2015-08-11 19:14:09
1	376	11910516	English	\N	\N	2015-08-11 19:14:09	2015-08-11 19:14:09
1	377	11913075	English	\N	\N	2015-08-11 19:14:09	2015-08-11 19:14:09
1	378	11913082	English	\N	\N	2015-08-11 19:14:10	2015-08-11 19:14:10
1	380	16980399	English	\N	\N	2015-08-11 19:14:10	2015-08-11 19:14:10
1	381	11910403	English	\N	\N	2015-08-11 19:14:11	2015-08-11 19:14:11
1	382	16985419	English	\N	\N	2015-08-11 19:14:11	2015-08-11 19:14:11
1	383	16984378	English	\N	\N	2015-08-11 19:14:12	2015-08-11 19:14:12
1	384	16984382	English	\N	\N	2015-08-11 19:14:12	2015-08-11 19:14:12
1	385	16984386	Spanish	\N	\N	2015-08-11 19:14:12	2015-08-11 19:14:12
