1	736448	6864117	\N	\N	species	6864117	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Halcyon|Halcyon chelicuti	2362377|2362754|2363138|2363157|2369270|2419382|6864117	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736452	6864121	\N	\N	species	6864121	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Actenoides|Actenoides bougainvillei	2362377|2362754|2363138|2363157|2369270|2419386|6864121	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736456	6864125	\N	\N	species	6864125	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Actenoides|Actenoides monachus	2362377|2362754|2363138|2363157|2369270|2419386|6864125	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736460	6864129	\N	\N	species	6864129	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Tanysiptera|Tanysiptera hydrocharis	2362377|2362754|2363138|2363157|2369270|2419388|6864129	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736468	6864137	\N	\N	species	6864137	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Tanysiptera|Tanysiptera sylvia	2362377|2362754|2363138|2363157|2369270|2419388|6864137	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736472	6864141	\N	\N	species	6864141	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Chloroceryle|Chloroceryle amazona	2362377|2362754|2363138|2363157|2369270|2419392|6864141	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736476	6864145	\N	\N	species	6864145	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Nyctyornis|Nyctyornis athertoni	2362377|2362754|2363138|2363157|2363248|2416269|6864145	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736480	6864149	\N	\N	species	6864149	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops bulocki	2362377|2362754|2363138|2363157|2363248|2416270|6864149	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736484	6864153	\N	\N	species	6864153	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops oreobates	2362377|2362754|2363138|2363157|2363248|2416270|6864153	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736488	6864157	\N	\N	species	6864157	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops revoilii	2362377|2362754|2363138|2363157|2363248|2416270|6864157	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736492	6864161	\N	\N	species	6864161	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops viridis	2362377|2362754|2363138|2363157|2363248|2416270|6864161	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736496	6864165	\N	\N	species	6864165	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops ornatus	2362377|2362754|2363138|2363157|2363248|2416270|6864165	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736500	6864169	\N	\N	species	6864169	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops nubicus	2362377|2362754|2363138|2363157|2363248|2416270|6864169	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736504	6864173	\N	\N	species	6864173	\N	Animalia|Chordata|Aves|Coliiformes|Coliidae|Colius|Colius colius	2362377|2362754|2363138|2363296|2363297|2415618|6864173	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736508	6864177	\N	\N	species	6864177	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Clamator|Clamator glandarius	2362377|2362754|2363138|2363233|2363287|2381405|6864177	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736512	6864181	\N	\N	species	6864181	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculus|Cuculus varius	2362377|2362754|2363138|2363233|2363287|2381328|6864181	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736516	6864185	\N	\N	species	6864185	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculus|Cuculus micropterus	2362377|2362754|2363138|2363233|2363287|2381328|6864185	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736520	6864189	\N	\N	species	6864189	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculus|Cuculus pallidus	2362377|2362754|2363138|2363233|2363287|2381328|6864189	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	739150	6866826	\N	\N	species	6866826	\N	Animalia|Chordata|Aves|Passeriformes|Tyrannidae|Cnemarchus|Cnemarchus erythropygius	2362377|2362754|2363138|2363139|2363148|2422865|6866826	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	739154	6866830	\N	\N	species	6866830	\N	Animalia|Chordata|Aves|Passeriformes|Tyrannidae|Cnemotriccus|Cnemotriccus fuscatus	2362377|2362754|2363138|2363139|2363148|2422868|6866830	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	739158	6866834	\N	\N	species	6866834	\N	Animalia|Chordata|Aves|Passeriformes|Muscicapidae|Cochoa|Cochoa beccarii	2362377|2362754|2363138|2363139|2363242|2422871|6866834	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	739162	6866838	\N	\N	species	6866838	\N	Animalia|Chordata|Aves|Passeriformes|Corvidae|Colluricincla|Colluricincla boweri	2362377|2362754|2363138|2363139|2363291|2422873|6866838	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	739166	6866842	\N	\N	species	6866842	\N	Animalia|Chordata|Aves|Passeriformes|Corvidae|Colluricincla|Colluricincla woodwardi	2362377|2362754|2363138|2363139|2363291|2422873|6866842	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	739170	6866846	\N	\N	species	6866846	\N	Animalia|Chordata|Aves|Columbiformes|Columbidae|Columbina|Columbina buckleyi	2362377|2362754|2363138|2363188|2363295|2415638|6866846	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
