332516	Hirundinidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Hirundinidae","normalized":"Hirundinidae","canonical":"Hirundinidae","hybrid":false,"details":[{"uninomial":{"string":"Hirundinidae"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332520	Glareolidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Glareolidae","normalized":"Glareolidae","canonical":"Glareolidae","hybrid":false,"details":[{"uninomial":{"string":"Glareolidae"}}],"parser_run":1,"positions":{"0":["uninomial",11]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332528	Falconidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Falconidae","normalized":"Falconidae","canonical":"Falconidae","hybrid":false,"details":[{"uninomial":{"string":"Falconidae"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332544	Coraciidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Coraciidae","normalized":"Coraciidae","canonical":"Coraciidae","hybrid":false,"details":[{"uninomial":{"string":"Coraciidae"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332596	Ciconiidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Ciconiidae","normalized":"Ciconiidae","canonical":"Ciconiidae","hybrid":false,"details":[{"uninomial":{"string":"Ciconiidae"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333783	Ulvales	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Ulvales","normalized":"Ulvales","canonical":"Ulvales","hybrid":false,"details":[{"uninomial":{"string":"Ulvales"}}],"parser_run":1,"positions":{"0":["uninomial",7]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333847	Cladophorales	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Cladophorales","normalized":"Cladophorales","canonical":"Cladophorales","hybrid":false,"details":[{"uninomial":{"string":"Cladophorales"}}],"parser_run":1,"positions":{"0":["uninomial",13]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333871	Klebsormidiaceae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Klebsormidiaceae","normalized":"Klebsormidiaceae","canonical":"Klebsormidiaceae","hybrid":false,"details":[{"uninomial":{"string":"Klebsormidiaceae"}}],"parser_run":1,"positions":{"0":["uninomial",16]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333887	Tetrasporaceae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Tetrasporaceae","normalized":"Tetrasporaceae","canonical":"Tetrasporaceae","hybrid":false,"details":[{"uninomial":{"string":"Tetrasporaceae"}}],"parser_run":1,"positions":{"0":["uninomial",14]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333947	Chlorococcaceae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Chlorococcaceae","normalized":"Chlorococcaceae","canonical":"Chlorococcaceae","hybrid":false,"details":[{"uninomial":{"string":"Chlorococcaceae"}}],"parser_run":1,"positions":{"0":["uninomial",15]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333967	Bryopsidales	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Bryopsidales","normalized":"Bryopsidales","canonical":"Bryopsidales","hybrid":false,"details":[{"uninomial":{"string":"Bryopsidales"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
333979	Bryopsidaceae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Bryopsidaceae","normalized":"Bryopsidaceae","canonical":"Bryopsidaceae","hybrid":false,"details":[{"uninomial":{"string":"Bryopsidaceae"}}],"parser_run":1,"positions":{"0":["uninomial",13]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
337852	Anhingidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Anhingidae","normalized":"Anhingidae","canonical":"Anhingidae","hybrid":false,"details":[{"uninomial":{"string":"Anhingidae"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
338168	Aegithalidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Aegithalidae","normalized":"Aegithalidae","canonical":"Aegithalidae","hybrid":false,"details":[{"uninomial":{"string":"Aegithalidae"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
341046	Rhizoclonium	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Rhizoclonium","normalized":"Rhizoclonium","canonical":"Rhizoclonium","hybrid":false,"details":[{"uninomial":{"string":"Rhizoclonium"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
341078	Spongomorpha	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Spongomorpha","normalized":"Spongomorpha","canonical":"Spongomorpha","hybrid":false,"details":[{"uninomial":{"string":"Spongomorpha"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
341470	Entocladia	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Entocladia","normalized":"Entocladia","canonical":"Entocladia","hybrid":false,"details":[{"uninomial":{"string":"Entocladia"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
341682	Stigeoclonium	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Stigeoclonium","normalized":"Stigeoclonium","canonical":"Stigeoclonium","hybrid":false,"details":[{"uninomial":{"string":"Stigeoclonium"}}],"parser_run":1,"positions":{"0":["uninomial",13]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
341686	Characium	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Characium","normalized":"Characium","canonical":"Characium","hybrid":false,"details":[{"uninomial":{"string":"Characium"}}],"parser_run":1,"positions":{"0":["uninomial",9]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
