341	LAFRESNAYE	L	10	2012-07-10 12:14:56	2012-07-10 12:14:56
342	1838	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
343	REDIVIVUM	R	9	2012-07-10 12:14:56	2012-07-10 12:14:56
344	1845	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
345	OREOSCOPTES	O	11	2012-07-10 12:14:56	2012-07-10 12:14:56
346	MONTANUS	M	8	2012-07-10 12:14:56	2012-07-10 12:14:56
347	TOWNSEND	T	8	2012-07-10 12:14:56	2012-07-10 12:14:56
348	1837	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
349	MUSCICAPA	M	9	2012-07-10 12:14:56	2012-07-10 12:14:56
350	SIBIRICA	S	8	2012-07-10 12:14:56	2012-07-10 12:14:56
351	CETTIA	C	6	2012-07-10 12:14:56	2012-07-10 12:14:56
352	DIPHONE	D	7	2012-07-10 12:14:56	2012-07-10 12:14:56
353	KITTLITZ	K	8	2012-07-10 12:14:56	2012-07-10 12:14:56
354	CLYTORHYNCHUS	C	13	2012-07-10 12:14:56	2012-07-10 12:14:56
355	VITIENSIS	V	9	2012-07-10 12:14:56	2012-07-10 12:14:56
